State	Network	Proximity	Price
GA	Not on Zayo Network	1343.46	42243.04
GA	Not on Zayo Network	485.19	24555.70
GA	On Zayo Network	539.36	22944.64
GA	Not on Zayo Network	1663.31	49919.44
GA	On Zayo Network	351	20530.00
GA	Not on Zayo Network	2517.99	70431.76
GA	Not on Zayo Network	260.16	17804.80
GA	Not on Zayo Network	1519.35	46464.40
GA	Not on Zayo Network	8.22	10246.60
GA	Not on Zayo Network	302.94	19088.20
GA	Not on Zayo Network	433.84	23015.20
GA	Not on Zayo Network	435.13	23053.90
GA	Not on Zayo Network	190.12	15703.60
GA	Not on Zayo Network	408.6	22258.00
GA	Not on Zayo Network	169.82	15094.60
GA	Not on Zayo Network	1353.82	42491.68
GA	Not on Zayo Network	804.43	29306.32
GA	On Zayo Network	311.76	19352.80
GA	Not on Zayo Network	375.25	21257.50
GA	On Zayo Network	238.08	17142.40
GA	Not on Zayo Network	617.19	24812.56
GA	Not on Zayo Network	145.6	14368.00
GA	Not on Zayo Network	86.23	12586.90
GA	Not on Zayo Network	368.95	21068.50
GA	Not on Zayo Network	33.98	11019.40
GA	Not on Zayo Network	37.09	11112.70
GA	Not on Zayo Network	2175.34	62208.16
GA	Not on Zayo Network	459.36	23780.80
GA	On Zayo Network	91.05	12731.50
GA	Not on Zayo Network	11.72	10351.60
GA	Not on Zayo Network	169.08	15072.40
GA	Not on Zayo Network	413.32	22399.60
GA	Not on Zayo Network	268.92	18067.60
GA	Not on Zayo Network	157.26	14717.80
GA	Not on Zayo Network	674.86	26196.64
GA	On Zayo Network	212.32	16369.60
GA	Not on Zayo Network	1456.15	44947.60
GA	Not on Zayo Network	140.18	14205.40
GA	On Zayo Network	316.61	19498.30
GA	Not on Zayo Network	415.71	22471.30
GA	Not on Zayo Network	458.55	23756.50
GA	Not on Zayo Network	237.47	17124.10
GA	On Zayo Network	550.5	23212.00
GA	Not on Zayo Network	1128.74	37089.76
GA	Not on Zayo Network	296.28	18888.40
GA	Not on Zayo Network	543.76	23050.24
GA	Not on Zayo Network	174.79	15243.70
GA	Not on Zayo Network	225.54	16766.20
GA	Not on Zayo Network	135.06	14051.80
GA	Not on Zayo Network	69.01	12070.30
GA	Not on Zayo Network	793.9	29053.60
GA	Not on Zayo Network	52.05	11561.50
GA	Not on Zayo Network	908.11	31794.64
GA	Not on Zayo Network	1270.12	40482.88
GA	Not on Zayo Network	1162.12	37890.88
GA	Not on Zayo Network	103.42	13102.60
GA	Not on Zayo Network	800.54	29212.96
GA	Not on Zayo Network	852.44	30458.56
GA	Not on Zayo Network	1507.31	46175.44
GA	Not on Zayo Network	218.58	16557.40
GA	Not on Zayo Network	327.95	19838.50
GA	Not on Zayo Network	165.79	14973.70
GA	Not on Zayo Network	3037.76	82906.24
GA	Not on Zayo Network	1449.28	44782.72
GA	Not on Zayo Network	550.96	23223.04
GA	Not on Zayo Network	1099.56	36389.44
GA	On Zayo Network	347.49	20424.70
GA	Not on Zayo Network	702.13	26851.12
GA	Not on Zayo Network	891.13	31387.12
GA	Not on Zayo Network	150.08	14502.40
GA	Not on Zayo Network	1487.4	45697.60
GA	On Zayo Network	338.13	20143.90
GA	On Zayo Network	365.2	20956.00
GA	Not on Zayo Network	1369.35	42864.40
GA	Not on Zayo Network	210.12	16303.60
GA	On Zayo Network	460.14	23804.20
GA	Not on Zayo Network	1764.37	52344.88
GA	Not on Zayo Network	245.79	17373.70
GA	Not on Zayo Network	272.89	18186.70
GA	Not on Zayo Network	51.13	11533.90
GA	Not on Zayo Network	422.58	22677.40
GA	Not on Zayo Network	495.21	24856.30
GA	Not on Zayo Network	357.33	20719.90
GA	Not on Zayo Network	257.01	17710.30
GA	Not on Zayo Network	746.47	27915.28
GA	Not on Zayo Network	133.28	13998.40
GA	Not on Zayo Network	295.63	18868.90
GA	Not on Zayo Network	3627.37	97056.88
GA	Not on Zayo Network	169.36	15080.80
GA	Not on Zayo Network	1128.29	37078.96
GA	Not on Zayo Network	961.53	33076.72
GA	On Zayo Network	739.11	27738.64
GA	Not on Zayo Network	133.24	13997.20
GA	Not on Zayo Network	393.44	21803.20
GA	Not on Zayo Network	997.29	33934.96
GA	Not on Zayo Network	1575.75	47818.00
GA	On Zayo Network	245.25	17357.50
GA	Not on Zayo Network	208.57	16257.10
GA	On Zayo Network	857.29	30574.96
GA	Not on Zayo Network	237.14	17114.20
GA	Not on Zayo Network	242.96	17288.80
GA	Not on Zayo Network	178.93	15367.90
GA	Not on Zayo Network	1172.51	38140.24
GA	On Zayo Network	23.45	10703.50
GA	Not on Zayo Network	242.87	17286.10
GA	Not on Zayo Network	16.27	10488.10
GA	Not on Zayo Network	183.64	15509.20
GA	On Zayo Network	16.55	10496.50
GA	Not on Zayo Network	1574.55	47789.20
GA	Not on Zayo Network	1507.75	46186.00
GA	Not on Zayo Network	304.17	19125.10
GA	Not on Zayo Network	107.25	13217.50
GA	Not on Zayo Network	632.23	25173.52
GA	Build in Progress	247.7	17431.00
GA	Not on Zayo Network	2024.17	58580.08
GA	Not on Zayo Network	530.47	22731.28
GA	Not on Zayo Network	2708.62	75006.88
GA	Not on Zayo Network	1734.8	51635.20
GA	Not on Zayo Network	144.77	14343.10
GA	Not on Zayo Network	180.78	15423.40
GA	Not on Zayo Network	376.57	21297.10
GA	Not on Zayo Network	86.38	12591.40
GA	Not on Zayo Network	1301.45	41234.80
GA	Not on Zayo Network	122.17	13665.10
GA	Not on Zayo Network	292.72	18781.60
GA	Not on Zayo Network	1298.18	41156.32
GA	Not on Zayo Network	1582.97	47991.28
GA	Not on Zayo Network	335.25	20057.50
GA	Not on Zayo Network	668.3	26039.20
GA	Not on Zayo Network	214.42	16432.60
GA	Not on Zayo Network	272.28	18168.40
GA	Not on Zayo Network	61.79	11853.70
GA	On Zayo Network	560.09	23442.16
GA	Not on Zayo Network	70.89	12126.70
GA	Not on Zayo Network	559.07	23417.68
GA	Not on Zayo Network	20.06	10601.80
GA	Not on Zayo Network	257.37	17721.10
GA	Not on Zayo Network	1.79	10053.70
GA	On Zayo Network	331.95	19958.50
GA	On Zayo Network	420.04	22601.20
GA	Not on Zayo Network	800.42	29210.08
GA	Not on Zayo Network	3622.05	96929.20
GA	Not on Zayo Network	36.06	11081.80
GA	Not on Zayo Network	15.06	10451.80
GA	Not on Zayo Network	1326.04	41824.96
GA	Not on Zayo Network	119.94	13598.20
GA	Not on Zayo Network	95.5	12865.00
GA	Not on Zayo Network	245.04	17351.20
GA	Not on Zayo Network	349.29	20478.70
GA	On Zayo Network	278.61	18358.30
GA	On Zayo Network	269.16	18074.80
GA	On Zayo Network	553.94	23294.56
GA	Not on Zayo Network	240.83	17224.90
GA	Not on Zayo Network	728.41	27481.84
GA	Not on Zayo Network	1646.91	49525.84
GA	Not on Zayo Network	633.6	25206.40
GA	Not on Zayo Network	648.51	25564.24
GA	Not on Zayo Network	226.82	16804.60
GA	Not on Zayo Network	1105.31	36527.44
GA	On Zayo Network	116.2	13486.00
GA	Not on Zayo Network	349.01	20470.30
GA	Not on Zayo Network	340.16	20204.80
GA	Not on Zayo Network	2906.06	79745.44
GA	Not on Zayo Network	158.66	14759.80
GA	Not on Zayo Network	18.68	10560.40
GA	Not on Zayo Network	17.09	10512.70
GA	Not on Zayo Network	404.45	22133.50
GA	Not on Zayo Network	352.8	20584.00
GA	Not on Zayo Network	536.44	22874.56
GA	Not on Zayo Network	656.84	25764.16
GA	Not on Zayo Network	485.94	24578.20
GA	Not on Zayo Network	125.94	13778.20
GA	Not on Zayo Network	347.6	20428.00
GA	On Zayo Network	525.37	22608.88
GA	Not on Zayo Network	914.97	31959.28
GA	On Zayo Network	1313.75	41530.00
GA	Not on Zayo Network	246.33	17389.90
GA	Not on Zayo Network	3667.77	98026.48
GA	Not on Zayo Network	174.27	15228.10
GA	Not on Zayo Network	292.15	18764.50
GA	Not on Zayo Network	3353.62	90486.88
GA	On Zayo Network	562	23488.00
GA	Not on Zayo Network	27.06	10811.80
GA	Not on Zayo Network	900.12	31602.88
GA	Not on Zayo Network	2720.45	75290.80
GA	Not on Zayo Network	609.64	24631.36
GA	Not on Zayo Network	182.15	15464.50
GA	Not on Zayo Network	141.2	14236.00
GA	Not on Zayo Network	1626.01	49024.24
GA	Not on Zayo Network	273.96	18218.80
GA	Not on Zayo Network	188.2	15646.00
GA	Not on Zayo Network	789.36	28944.64
GA	Not on Zayo Network	885.7	31256.80
GA	Not on Zayo Network	23.37	10701.10
GA	Not on Zayo Network	276.47	18294.10
GA	Not on Zayo Network	332.5	19975.00
GA	Not on Zayo Network	423.84	22715.20
GA	Not on Zayo Network	291.86	18755.80
GA	Not on Zayo Network	788.17	28916.08
GA	Not on Zayo Network	310.43	19312.90
GA	Not on Zayo Network	1944.98	56679.52
GA	Not on Zayo Network	387.37	21621.10
GA	Not on Zayo Network	116.71	13501.30
GA	Not on Zayo Network	372.27	21168.10
GA	Not on Zayo Network	449.98	23499.40
GA	Not on Zayo Network	2050.69	59216.56
GA	Not on Zayo Network	871.31	30911.44
GA	Not on Zayo Network	147.96	14438.80
GA	Not on Zayo Network	452.6	23578.00
GA	Not on Zayo Network	306.26	19187.80
GA	Not on Zayo Network	229.05	16871.50
GA	Not on Zayo Network	3258.26	88198.24
GA	Not on Zayo Network	421.84	22655.20
GA	Not on Zayo Network	121.93	13657.90
GA	Not on Zayo Network	122.11	13663.30
GA	Not on Zayo Network	257.88	17736.40
GA	Not on Zayo Network	107.12	13213.60
GA	Not on Zayo Network	79.9	12397.00
GA	Not on Zayo Network	460.94	23828.20
GA	Not on Zayo Network	549.24	23181.76
GA	On Zayo Network	1111.96	36687.04
GA	Not on Zayo Network	1251.77	40042.48
GA	Not on Zayo Network	419.93	22597.90
GA	Not on Zayo Network	1230.31	39527.44
GA	On Zayo Network	259.6	17788.00
CO	Not on Zayo Network	850.7	37921.00
GA	Not on Zayo Network	92.4	12772.00
GA	Not on Zayo Network	208.6	16258.00
GA	Not on Zayo Network	312.08	19362.40
GA	Not on Zayo Network	103.54	13106.20
GA	On Zayo Network	287.4	18622.00
GA	Not on Zayo Network	22.66	10679.80
GA	Not on Zayo Network	820.68	29696.32
GA	Not on Zayo Network	20.63	10618.90
GA	Not on Zayo Network	555.19	23324.56
GA	Not on Zayo Network	205.3	16159.00
GA	Not on Zayo Network	218.83	16564.90
GA	Not on Zayo Network	348.37	20451.10
GA	Not on Zayo Network	356.88	20706.40
GA	On Zayo Network	253.38	17601.40
GA	Not on Zayo Network	799.16	29179.84
GA	Not on Zayo Network	552.89	23269.36
GA	Not on Zayo Network	1974.29	57382.96
GA	On Zayo Network	435.96	23078.80
GA	On Zayo Network	164.35	14930.50
GA	Not on Zayo Network	320.49	19614.70
GA	Not on Zayo Network	2975.73	81417.52
GA	Not on Zayo Network	229.92	16897.60
GA	Not on Zayo Network	169.5	15085.00
GA	Not on Zayo Network	2978.88	81493.12
GA	Not on Zayo Network	226.47	16794.10
GA	Not on Zayo Network	198.39	15951.70
GA	Not on Zayo Network	287.54	18626.20
GA	Not on Zayo Network	625.83	25019.92
GA	Not on Zayo Network	4372.76	114946.24
GA	Not on Zayo Network	606.4	24553.60
GA	Not on Zayo Network	157.24	14717.20
GA	On Zayo Network	602.24	24453.76
GA	Not on Zayo Network	806.03	29344.72
GA	Not on Zayo Network	184.07	15522.10
GA	Not on Zayo Network	197.36	15920.80
GA	Not on Zayo Network	239.94	17198.20
GA	Not on Zayo Network	277.23	18316.90
GA	Not on Zayo Network	45.81	11374.30
GA	Not on Zayo Network	43.58	11307.40
GA	Not on Zayo Network	93.39	12801.70
GA	Not on Zayo Network	49.56	11486.80
GA	Not on Zayo Network	1.75	10052.50
GA	Not on Zayo Network	148.57	14457.10
GA	Not on Zayo Network	62.9	11887.00
GA	Not on Zayo Network	694.24	26661.76
GA	Not on Zayo Network	834.88	30037.12
GA	Not on Zayo Network	91.75	12752.50
GA	Not on Zayo Network	177.1	15313.00
GA	Not on Zayo Network	447.45	23423.50
GA	Not on Zayo Network	240.99	17229.70
GA	Not on Zayo Network	147.17	14415.10
GA	Not on Zayo Network	591.54	24196.96
GA	Not on Zayo Network	2073.13	59755.12
GA	Not on Zayo Network	355.31	20659.30
GA	On Zayo Network	1671.46	50115.04
GA	On Zayo Network	1354.69	42512.56
GA	On Zayo Network	756.58	28157.92
GA	Not on Zayo Network	34.29	11028.70
GA	Not on Zayo Network	38.31	11149.30
GA	Not on Zayo Network	110.51	13315.30
GA	Not on Zayo Network	677.68	26264.32
GA	Not on Zayo Network	798.08	29153.92
GA	On Zayo Network	758.5	28204.00
GA	Not on Zayo Network	12019.76	298474.24
GA	Not on Zayo Network	9.18	10275.40
GA	Not on Zayo Network	541.6	22998.40
GA	Not on Zayo Network	879.15	31099.60
GA	Not on Zayo Network	1904.63	55711.12
GA	Not on Zayo Network	83.06	12491.80
GA	On Zayo Network	452.55	23576.50
GA	Not on Zayo Network	162.91	14887.30
GA	Not on Zayo Network	870.61	30894.64
GA	Not on Zayo Network	328.21	19846.30
GA	Not on Zayo Network	38.11	11143.30
GA	Not on Zayo Network	353.42	20602.60
GA	Not on Zayo Network	14.92	10447.60
GA	Not on Zayo Network	26.92	10807.60
GA	On Zayo Network	1421.2	44108.80
GA	Not on Zayo Network	19.54	10586.20
GA	Not on Zayo Network	100.81	13024.30
GA	Not on Zayo Network	267.11	18013.30
GA	On Zayo Network	1195.59	38694.16
GA	Not on Zayo Network	273.93	18217.90
GA	On Zayo Network	143.09	14292.70
GA	Not on Zayo Network	0.17	10005.10
GA	Not on Zayo Network	1033.11	34794.64
GA	Not on Zayo Network	1308.48	41403.52
GA	Not on Zayo Network	545.44	23090.56
GA	Not on Zayo Network	1229.05	39497.20
GA	Not on Zayo Network	546.77	23122.48
GA	Not on Zayo Network	895.22	31485.28
GA	Not on Zayo Network	275.54	18266.20
GA	Not on Zayo Network	836.16	30067.84
GA	On Zayo Network	253.31	17599.30
GA	Not on Zayo Network	384.67	21540.10
GA	Build in Progress	45.74	11372.20
GA	Not on Zayo Network	380.01	21400.30
GA	Not on Zayo Network	451.41	23542.30
GA	Not on Zayo Network	192.25	15767.50
GA	Not on Zayo Network	1042.23	35013.52
GA	Not on Zayo Network	517.23	22413.52
GA	Not on Zayo Network	1080.3	35927.20
GA	Not on Zayo Network	1841.74	54201.76
GA	Not on Zayo Network	2707.16	74971.84
GA	Not on Zayo Network	670.09	26082.16
GA	Not on Zayo Network	28.3	10849.00
GA	Not on Zayo Network	934.88	32437.12
GA	Not on Zayo Network	120.45	13613.50
GA	Not on Zayo Network	2787.15	76891.60
GA	On Zayo Network	2781.68	76760.32
GA	Not on Zayo Network	249.3	17479.00
GA	Not on Zayo Network	2602.19	72452.56
GA	On Zayo Network	584.83	24035.92
GA	Not on Zayo Network	1472.36	45336.64
GA	Not on Zayo Network	2032.1	58770.40
GA	Not on Zayo Network	479.79	24393.70
GA	Not on Zayo Network	484.4	24532.00
GA	Not on Zayo Network	26.74	10802.20
GA	Not on Zayo Network	1851.44	54434.56
GA	Not on Zayo Network	885.35	31248.40
GA	Not on Zayo Network	1154.72	37713.28
GA	Not on Zayo Network	325.33	19759.90
GA	Not on Zayo Network	2287.95	64910.80
GA	Not on Zayo Network	206.31	16189.30
GA	Not on Zayo Network	185.41	15562.30
GA	Not on Zayo Network	901.7	31640.80
GA	Not on Zayo Network	695.98	26703.52
GA	On Zayo Network	480.01	24400.30
GA	Not on Zayo Network	1883.64	55207.36
GA	Not on Zayo Network	198.19	15945.70
CO	Not on Zayo Network	1480.08	56802.40
CO	Not on Zayo Network	1480.08	56802.40
GA	Not on Zayo Network	1968.47	57243.28
GA	Not on Zayo Network	1717.52	51220.48
GA	On Zayo Network	8.43	10252.90
GA	On Zayo Network	303.7	19111.00
GA	On Zayo Network	449.49	23484.70
GA	On Zayo Network	308.25	19247.50
GA	Not on Zayo Network	159.55	14786.50
GA	Not on Zayo Network	1608.26	48598.24
GA	On Zayo Network	45.37	11361.10
GA	On Zayo Network	24.64	10739.20
GA	On Zayo Network	3282.2	88772.80
GA	On Zayo Network	163.73	14911.90
CO	On Zayo Network	36.06	14022.70
GA	On Zayo Network	63.64	11909.20
TX	On Zayo Network	493.02	41581.20
TX	On Zayo Network	1668.11	53702.75
TX	On Zayo Network	64.67	15880.20
GA	Not on Zayo Network	968.04	33232.96
GA	On Zayo Network	611.06	24665.44
CO	On Zayo Network	67.01	15415.45
CO	Not on Zayo Network	6771.87	215556.10
GA	Not on Zayo Network	3677.38	98257.12
CO	Not on Zayo Network	434.91	31970.95
CO	On Zayo Network	0.01	12400.45
TX	Not on Zayo Network	1178.59	41464.75
GA	On Zayo Network	1444.19	44660.56
GA	Not on Zayo Network	1260.27	40246.48
GA	On Zayo Network	860.17	30644.08
GA	Not on Zayo Network	204.41	16132.30
GA	On Zayo Network	895.95	31502.80
GA	Not on Zayo Network	2568.21	71637.04
GA	On Zayo Network	241.39	17241.70
GA	Not on Zayo Network	7213.71	183129.04
GA	Not on Zayo Network	3715.59	99174.16
GA	Not on Zayo Network	12254.91	304117.84
GA	Not on Zayo Network	48.29	11448.70
GA	Not on Zayo Network	5778.91	148693.84
GA	Not on Zayo Network	34729.2	843500.80
GA	Not on Zayo Network	138928.21	3344277.04
CO	On Zayo Network	135.81	18511.45
GA	Not on Zayo Network	29101.92	708446.08
GA	Not on Zayo Network	1686.36	50472.64
GA	Not on Zayo Network	28307.84	689388.16
GA	Not on Zayo Network	260.93	17827.90
GA	Not on Zayo Network	183.11	15493.30
GA	On Zayo Network	833.47	30003.28
GA	Not on Zayo Network	103799.11	2501178.64
GA	Not on Zayo Network	14.06	10421.80
GA	Not on Zayo Network	530.35	22728.40
GA	Not on Zayo Network	9793.98	245055.52
GA	Not on Zayo Network	19045.17	467084.08
GA	Not on Zayo Network	83237.73	2007705.52
GA	Not on Zayo Network	109028.65	2626687.60
GA	On Zayo Network	147.3	14419.00
GA	Not on Zayo Network	104117.1	2508810.40
GA	Not on Zayo Network	2601.1	72426.40
GA	Not on Zayo Network	21896.92	535526.08
GA	Not on Zayo Network	18777.75	460666.00
GA	On Zayo Network	5422.31	140135.44
GA	Not on Zayo Network	729.31	27503.44
GA	Build in Progress	310.86	19325.80
GA	Not on Zayo Network	159.15	14774.50
GA	Not on Zayo Network	1360.25	42646.00
GA	Not on Zayo Network	1942.49	56619.76
GA	Not on Zayo Network	115	13450.00
GA	On Zayo Network	1245.9	39901.60
GA	Not on Zayo Network	2176.1	62226.40
GA	Not on Zayo Network	797.52	29140.48
GA	Not on Zayo Network	12105.87	300540.88
GA	Not on Zayo Network	823.74	29769.76
GA	Not on Zayo Network	14287.64	352903.36
GA	On Zayo Network	93.75	12812.50
GA	Not on Zayo Network	422.38	22671.40
GA	Not on Zayo Network	14850.66	366415.84
GA	On Zayo Network	1356.98	42567.52
GA	Not on Zayo Network	2670.22	74085.28
GA	On Zayo Network	884.7	31232.80
GA	Not on Zayo Network	144510	3478240.00
GA	On Zayo Network	20.63	10618.90
GA	On Zayo Network	18.04	10541.20
GA	Not on Zayo Network	7892.21	199413.04
GA	Not on Zayo Network	24093.15	588235.60
GA	Not on Zayo Network	44812.55	1085501.20
GA	Not on Zayo Network	59750.11	1444002.64
GA	Not on Zayo Network	2306.42	65354.08
GA	Not on Zayo Network	38250.64	928015.36
GA	On Zayo Network	331.82	19954.60
GA	Not on Zayo Network	200.67	16020.10
GA	On Zayo Network	2919.87	80076.88
CO	Not on Zayo Network	290.18	25458.10
GA	Not on Zayo Network	612	24688.00
GA	Not on Zayo Network	1342.42	42218.08
GA	On Zayo Network	641.14	25387.36
GA	Not on Zayo Network	5524.75	142594.00
GA	Not on Zayo Network	25107.49	612579.76
GA	Not on Zayo Network	818.76	29650.24
GA	On Zayo Network	143.91	14317.30
GA	Not on Zayo Network	27467.8	669227.20
GA	Not on Zayo Network	37837.81	918107.44
GA	Not on Zayo Network	107212.5	2583100.00
GA	Not on Zayo Network	1432.18	44372.32
GA	Not on Zayo Network	17865.96	438783.04
GA	Build in Progress	3218.45	87242.80
GA	Build in Progress	2377.61	67062.64
GA	Build in Progress	487.79	24633.70
GA	Not on Zayo Network	130110.69	3132656.56
GA	Not on Zayo Network	2085.34	60048.16
GA	Not on Zayo Network	159110.06	3828641.44
GA	On Zayo Network	259.67	17790.10
GA	Not on Zayo Network	142427.49	3428259.76
GA	Not on Zayo Network	120670.25	2906086.00
GA	Not on Zayo Network	881.36	31152.64
GA	Not on Zayo Network	478.2	24346.00
GA	On Zayo Network	322.98	19689.40
GA	Not on Zayo Network	127256.45	3064154.80
GA	Not on Zayo Network	62.96	11888.80
GA	Not on Zayo Network	39273.12	952554.88
GA	Not on Zayo Network	146734.67	3531632.08
GA	Not on Zayo Network	157.61	14728.30
GA	Not on Zayo Network	33121.85	804924.40
GA	Not on Zayo Network	38756.19	940148.56
GA	Not on Zayo Network	533.47	22803.28
GA	Not on Zayo Network	6570.77	167698.48
GA	Not on Zayo Network	22628.13	553075.12
GA	Not on Zayo Network	3372.26	90934.24
GA	Not on Zayo Network	4150.68	109616.32
GA	Not on Zayo Network	10911.37	271872.88
GA	Not on Zayo Network	56140.41	1357369.84
GA	Not on Zayo Network	40178.4	974281.60
GA	Not on Zayo Network	2525.96	70623.04
GA	On Zayo Network	131.32	13939.60
GA	Not on Zayo Network	8380.87	211140.88
GA	On Zayo Network	54.34	11630.20
GA	Not on Zayo Network	8079.13	203899.12
GA	On Zayo Network	466.55	23996.50
GA	Not on Zayo Network	3817.23	101613.52
GA	Not on Zayo Network	17047.94	419150.56
GA	Not on Zayo Network	14766.72	364401.28
GA	Not on Zayo Network	7955.53	200932.72
GA	Not on Zayo Network	82323.92	1985774.08
GA	Not on Zayo Network	653.16	25675.84
GA	Not on Zayo Network	3425.76	92218.24
GA	Not on Zayo Network	151309.04	3641416.96
GA	Not on Zayo Network	836.39	30073.36
GA	Not on Zayo Network	3013.11	82314.64
GA	Not on Zayo Network	4405.04	115720.96
GA	Not on Zayo Network	22.15	10664.50
GA	Not on Zayo Network	18948.15	464755.60
GA	On Zayo Network	5619.95	144878.80
GA	Not on Zayo Network	5616.86	144804.64
GA	On Zayo Network	188.51	15655.30
GA	Not on Zayo Network	1731.1	51546.40
GA	Not on Zayo Network	26436.6	644478.40
GA	Not on Zayo Network	31256.22	760149.28
GA	Not on Zayo Network	1768.84	52452.16
GA	On Zayo Network	2415.36	67968.64
GA	Not on Zayo Network	22846.1	558306.40
GA	Not on Zayo Network	505.32	22127.68
GA	On Zayo Network	104.17	13125.10
GA	Not on Zayo Network	4255.4	112129.60
GA	Not on Zayo Network	2372.91	66949.84
GA	Not on Zayo Network	2416.41	67993.84
GA	Not on Zayo Network	567.25	23614.00
GA	Not on Zayo Network	1857.35	54576.40
GA	Not on Zayo Network	1475.06	45401.44
GA	Not on Zayo Network	601.01	24424.24
GA	Not on Zayo Network	545.4	23089.60
GA	Not on Zayo Network	34636.64	841279.36
GA	Not on Zayo Network	36.84	11105.20
GA	Not on Zayo Network	12707.61	314982.64
GA	Not on Zayo Network	30978.01	753472.24
GA	Not on Zayo Network	5831.61	149958.64
GA	Not on Zayo Network	10317.97	257631.28
GA	Not on Zayo Network	3854.98	102519.52
GA	On Zayo Network	582.31	23975.44
GA	On Zayo Network	436.54	23096.20
GA	Not on Zayo Network	24403.31	595679.44
GA	Not on Zayo Network	611.48	24675.52
